고유번호,연도,연차,시작연차,종료연차,"주요 업무/프로젝트
예시: OO은행 차세대 시스템 구축",프로젝트 규모 (대략),"수행역할
예시: PM, 분석/설계,개발자, PL(사업관리)",활용 Skill set 1,활용 Skill set 2,활용 Skill set 3,활용 Skill set 4,"Industry/Domain
예시: 금융, 통신, 제조 등",커리어 형성에 큰 영향을 받은 업무나 시기,큰 영향을 받은 업무/시기에 대한 설명
EMP-409174,2006,7,1,7,"제2금융권,공공기관,제1금융권,통신사 등 다양한 SI 프로젝트 수행,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정","(중소형) 20억 이상~50억 미만, (대형) 100억 이상 ~ 500억 미만",Back-end Dev.,S-2,S-24, , ,금융등,,
EMP-409320,2007,8,7,15,"보증보험,공제조합,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정",(대형) 100억 이상 ~ 500억 미만,Quality Engineering,S-24, , , ,"금융,공공",,
EMP-409393,2008,9,7,15,"보증보험,공제조합,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정",(대형) 100억 이상 ~ 500억 미만,Quality Engineering,S-24, , , ,"금융,공공",,
EMP-409466,2009,10,7,15,"보증보험,공제조합,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정",(대형) 100억 이상 ~ 500억 미만,Quality Engineering,S-24, , , ,"금융,공공",,
EMP-409539,2010,11,7,15,"보증보험,공제조합,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정",(대형) 100억 이상 ~ 500억 미만,Quality Engineering,S-24, , , ,"금융,공공",,
EMP-409612,2011,12,7,15,"보증보험,공제조합,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정",(대형) 100억 이상 ~ 500억 미만,Quality Engineering,S-24, , , ,"금융,공공",,
EMP-409685,2012,13,7,15,"보증보험,공제조합,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정",(대형) 100억 이상 ~ 500억 미만,Quality Engineering,S-24, , , ,"금융,공공",,
EMP-409789,2013,14,7,15,"보증보험,공제조합,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정",(대형) 100억 이상 ~ 500억 미만,Quality Engineering,S-24, , , ,"금융,공공",,
EMP-409862,2014,15,7,15,"보증보험,공제조합,금융기관,제2금융권,제2금융권등 금융기관 차세대 개발방법론 전문가로 투입되어 개발프로세스 및 분석/설계 리딩, 사내표준개발방법론 제정",(대형) 100억 이상 ~ 500억 미만,Quality Engineering,S-24, , , ,"금융,공공",,
EMP-409935,2015,16,16,23,"클라우드향 개발방법론 개발/확산 활동, 제2금융권 , 통신사 , 종합상사,자동차제조 등 다양한 MSA 프로젝트 지원(아키텍처 및 설계방법 가이드)",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410008,2016,17,16,23,"클라우드향 개발방법론 개발/확산 활동, 제2금융권 , 통신사 , 종합상사,자동차제조 등 다양한 MSA 프로젝트 지원(아키텍처 및 설계방법 가이드)",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410081,2017,18,16,23,"클라우드향 개발방법론 개발/확산 활동, 제2금융권 , 통신사 , 종합상사,자동차제조 등 다양한 MSA 프로젝트 지원(아키텍처 및 설계방법 가이드)",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410154,2018,19,16,23,"클라우드향 개발방법론 개발/확산 활동, 제2금융권 , 통신사 , 종합상사,자동차제조 등 다양한 MSA 프로젝트 지원(아키텍처 및 설계방법 가이드)",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410227,2019,20,16,23,"클라우드향 개발방법론 개발/확산 활동, 제2금융권 , 통신사 , 종합상사,자동차제조 등 다양한 MSA 프로젝트 지원(아키텍처 및 설계방법 가이드)",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410300,2020,21,16,23,"클라우드향 개발방법론 개발/확산 활동, 제2금융권 , 통신사 , 종합상사,자동차제조 등 다양한 MSA 프로젝트 지원(아키텍처 및 설계방법 가이드)",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410373,2021,22,16,23,"클라우드향 개발방법론 개발/확산 활동, 제2금융권 , 통신사 , 종합상사,자동차제조 등 다양한 MSA 프로젝트 지원(아키텍처 및 설계방법 가이드)",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410446,2022,23,16,23,"클라우드향 개발방법론 개발/확산 활동, 제2금융권 , 통신사 , 종합상사,자동차제조 등 다양한 MSA 프로젝트 지원(아키텍처 및 설계방법 가이드), 통신사,바이오회사,종합상사등 클라우드 아키텍트 역할 수행",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410623,2023,24,23,26,"통신사,바이오회사,종합상사등 클라우드 아키텍트 역할 수행",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410696,2024,25,23,26,"통신사,바이오회사,종합상사등 클라우드 아키텍트 역할 수행",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-410769,2025,26,23,26,"통신사,바이오회사,종합상사등 클라우드 아키텍트 역할 수행",(소형) 20억 미만,Application Arch.,S-16, , , ,대외 및 그룹사,,
EMP-576352,2001,1,1,2,[IT서비스] Personalized Portal System for Community,(소형) 20억 미만,개발자,S-1,S-2,S-16, ,미디어/콘텐츠,TRUE,"프로그래머 커리어 시작
동료들과 처음으로 IT 프로젝트 수행

협업의 중요성 인석
"
EMP-576352,2002,2,1,2,"[IT서비스] Personalized Portal System for Community, [IT서비스] 전자 상거래 솔루션, CRM 솔루션 개발","(소형) 20억 미만, (중소형) 20억 이상~50억 미만",개발자,S-1,S-2,S-16,S-18,"미디어/콘텐츠, 유통/물류/서비스",TRUE,"프로그래머 커리어 시작
동료들과 처음으로 IT 프로젝트 수행

협업의 중요성 인석
"
EMP-576352,2003,3,2,3,"[IT서비스] 전자 상거래 솔루션, CRM 솔루션 개발",(중소형) 20억 이상~50억 미만,개발자,S-1,S-2,S-18, ,유통/물류/서비스,FALSE,
EMP-576352,2004,4,4,6,[IT서비스 ]온라인 SW 전문 쇼핑몰 구축 및 운영,(중소형) 20억 이상~50억 미만,"분석/설계, 개발자, 운영자",S-1,S-2,S-18, ,유통/물류/서비스,FALSE,
EMP-576352,2005,5,4,6,[IT서비스 ]온라인 SW 전문 쇼핑몰 구축 및 운영,(중소형) 20억 이상~50억 미만,"분석/설계, 개발자, 운영자",S-1,S-2,S-18, ,유통/물류/서비스,FALSE,
EMP-576352,2006,6,4,6,"[IT서비스 ]온라인 SW 전문 쇼핑몰 구축 및 운영, [게임] 온라인 컨텐츠 서비스 구축, [게임] 일반기업 포탈 : 블로그, 사진,갤러리 서비스 구축/운영","(중소형) 20억 이상~50억 미만, (소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","분석/설계, 개발자, 운영자",S-1,S-2,S-18, ,"유통/물류/서비스, 미디어/콘텐츠",FALSE,
EMP-576352,2007,7,6,7,"[게임] 온라인 컨텐츠 서비스 구축, [게임] 게임회사 포탈 : 블로그, 사진,갤러리 서비스 구축/운영, [IT서비스 systems] 통합그룹웨어 솔루션 개발","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만, (중소형) 20억 이상~50억 미만","개발자, 분석/설계, 개발자, 운영자, 분석/설계, 개발, PL",S-1,S-2,S-16, ,미디어/콘텐츠,FALSE,
EMP-576352,2008,8,7,8,"[IT서비스 systems] 통합그룹웨어 솔루션(Xone) 개발, [조선] 포탈 시스템 구축 프로젝트","(중소형) 20억 이상~50억 미만, (소형) 20억 미만","분석/설계, 개발, PL",S-1,S-2,S-13,S-30,"공통, (제조) 대외",FALSE,
EMP-576352,2009,9,8,9,"[조선] 포탈 시스템 구축 프로젝트, [제약] 포탈 시스템 구축 프로젝트,[제2금융권] 포탈 시스텐 구축 프로젝트,[섬유] 포탈 시스템 구축 프로젝트",(소형) 20억 미만,"분석/설계, 개발, PL",S-1,S-2,S-30, ,"(제조) 대외,제1금융",TRUE,"생애 최초 대외 SI 사업 수행
프로젝트 일정 관리 및 Risk 대응 방법에 대한 중요성 체감"
EMP-576352,2010,10,10,10,"[제2금융권] 포탈 시스템 구축 프로젝트, [공공기관] 메신지 서비스 구축 프로젝트","(중형) 50억 이상 ~ 100억 미만, (중소형) 20억 이상~50억 미만","분석/설계, 개발",S-1,S-2,S-16, ,"제1금융, 공공",FALSE,
EMP-576352,2011,11,11,11,"[국방연구기관] 포탈 시스템 구축 프로젝트, [IT서비스 Asset] 영업 관리 시스템 구축",(소형) 20억 미만,"분석/설계, 개발, PL",S-1,S-2,S-30, ,"공공, 유통/물류/서비스",TRUE,공공 프로젝트 수행 경험 습득
EMP-576352,2012,12,12,12,[자동차부품] 포탈 시스템 구축 프로젝트,"(중소형) 20억 이상~50억 미만, (소형) 20억 미만","분석/설계, 개발, PL, PM",S-1,S-2,S-30,S-18,"(제조) 대외, 유통/물류/서비스",FALSE,
EMP-576352,2013,13,13,14,[건설] EP(Enter prise) 포탈 시스템 구축,(중소형) 20억 이상~50억 미만,"분석/설계, 개발, PL",S-2,S-18,S-30, ,(제조) 대외,TRUE,PL 역할을 하면 PM 역할의 중요성의 깨우침
EMP-576352,2014,14,13,14,[건설] EP(Enter prise) 포탈 시스템 구축,(중소형) 20억 이상~50억 미만,"분석/설계, 개발, PL",S-2,S-18,S-30, ,(제조) 대외,TRUE,PL 역할을 하면 PM 역할의 중요성의 깨우침
EMP-576352,2015,15,15,15,"[전자기기] EP 포탈 시스템 구축, [SI업체] 메일시스템 업그레이드 및 AD RMS 적용",(소형) 20억 미만,"PM, 분석/설계",P-2,S-3,P-4,S-18,"(제조) 대외, 공통, (제조) 대내 Process",TRUE,"PM 역할에 충실한 첫 프로젝트

협력사 인력 이슈 발생으로 심적, 육체적을 많이 힘든 프로젝트

BP 관리의 중요성을 절실하게 느낌
"
EMP-576352,2016,16,15,16,"[SI업체] 메일시스템 업그레이드 및 AD RMS 적용, [반도체제조업] 통합 결재 시스템 운영 총괄",(소형) 20억 미만,"PM, 분석/설계",P-4,S-18, , ,"공통, (제조) 대내 Process",FALSE,
EMP-576352,2017,17,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 21억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-576352,2018,18,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 22억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-576352,2019,19,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 23억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-576352,2020,20,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 24억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-576352,2021,21,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 25억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-576352,2022,22,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 26억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-576352,2023,23,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 27억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-576352,2024,24,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 28억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-576352,2025,25,16,25,[반도체제조업] 통합 결재 시스템 운영 총괄,(소형) 29억 미만,"PL, 분석/설계, Application/Technical Architect",S-30,S-16,S-18, ,(제조) 대내 Hi-Tech,TRUE,"고객사 주요 시스템 총괄 업무 수행

업무 서브 모듈별 다양한 고객사 현업과 업무 협업 수행

커뮤니케이션 및 협상 역량 향상 기회

지속적 학습의 중요성 인식"
EMP-714980,1998,1,1,4,통신사 지능망 서비스 구축,(중소형) 20억 이상~50억 미만,개발자,S-2,S-1, , ,통신,TRUE,Unix 시스템 프로그래밍과 UI 프레임워크를 사용하여 C/S 기반 프로그래밍 시작
EMP-714980,1999,2,1,4,통신사 지능망 서비스 구축,(중소형) 20억 이상~50억 미만,개발자,S-2,S-1, , ,통신,TRUE,Unix 시스템 프로그래밍과 UI 프레임워크를 사용하여 C/S 기반 프로그래밍 시작
EMP-714980,2000,3,1,4,통신사 지능망 서비스 구축,(중소형) 20억 이상~50억 미만,개발자,S-2,S-1, , ,통신,TRUE,Unix 시스템 프로그래밍과 UI 프레임워크를 사용하여 C/S 기반 프로그래밍 시작
EMP-714980,2001,4,1,4,통신사 지능망 서비스 구축,(중소형) 20억 이상~50억 미만,개발자,S-2,S-1, , ,통신,TRUE,Unix 시스템 프로그래밍과 UI 프레임워크를 사용하여 C/S 기반 프로그래밍 시작
EMP-714980,2002,5,5,8,"통신사 MS-IN, UCMS 구축",(중소형) 20억 이상~50억 미만,개발자,S-2,S-1, , ,통신,TRUE,시스템 개발 환경이 Java로 전환 
EMP-714980,2003,6,5,8,"통신사 MS-IN, UCMS 구축",(중소형) 20억 이상~50억 미만,개발자,S-2,S-1, , ,통신,TRUE,시스템 개발 환경이 Java로 전환 
EMP-714980,2004,7,5,8,"통신사 MS-IN, UCMS 구축",(중소형) 20억 이상~50억 미만,개발자,S-2,S-1, , ,통신,TRUE,시스템 개발 환경이 Java로 전환 
EMP-714980,2005,8,5,8,"통신사 MS-IN, UCMS 구축",(중소형) 20억 이상~50억 미만,개발자,S-2,S-1, , ,통신,TRUE,시스템 개발 환경이 Java로 전환 
EMP-714980,2006,9,9,14,"통신사 Personal Hub, G1 프로젝트",(중형) 50억 이상 ~ 100억 미만,개발리더,S-2,S-1, , ,통신,TRUE,서비스(통신) 제공 방식이 웹 서비스 형식으로 전환
EMP-714980,2007,10,9,14,"통신사 Personal Hub, G1 프로젝트",(중형) 50억 이상 ~ 100억 미만,개발리더,S-2,S-1, , ,통신,TRUE,서비스(통신) 제공 방식이 웹 서비스 형식으로 전환
EMP-714980,2008,11,9,14,"통신사 Personal Hub, G1 프로젝트",(중형) 50억 이상 ~ 100억 미만,개발리더,S-2,S-1, , ,통신,TRUE,서비스(통신) 제공 방식이 웹 서비스 형식으로 전환
EMP-714980,2009,12,9,14,"통신사 Personal Hub, G1 프로젝트",(중형) 50억 이상 ~ 100억 미만,개발리더,S-2,S-1, , ,통신,TRUE,서비스(통신) 제공 방식이 웹 서비스 형식으로 전환
EMP-714980,2010,13,9,14,"통신사 Personal Hub, G1 프로젝트",(중형) 50억 이상 ~ 100억 미만,개발리더,S-2,S-1, , ,통신,TRUE,서비스(통신) 제공 방식이 웹 서비스 형식으로 전환
EMP-714980,2011,14,9,14,"통신사 Personal Hub, G1 프로젝트",(중형) 50억 이상 ~ 100억 미만,개발리더,S-2,S-1, , ,통신,TRUE,서비스(통신) 제공 방식이 웹 서비스 형식으로 전환
EMP-714980,2012,15,15,16,IT서비스HV 차세대 영업 관리 시스템,(중형) 50억 이상 ~ 100억 미만,개발리더/PM,S-2,S-1, , ,미디어/콘텐츠,TRUE,대형 프로젝트에서 AA의 역할과 형상/빌드/배포 관리 필요성 학습 
EMP-714980,2013,16,15,16,IT서비스HV 차세대 영업 관리 시스템,(중형) 50억 이상 ~ 100억 미만,개발리더/PM,S-2,S-1, , ,미디어/콘텐츠,TRUE,대형 프로젝트에서 AA의 역할과 형상/빌드/배포 관리 필요성 학습 
EMP-714980,2017,20,20,25,통신사 G2 플랫폼 및 UI 5.0 구축,(중형) 50억 이상 ~ 100억 미만,AA,S-16,S-12, , ,미디어/콘텐츠,TRUE,클라우드/PaaS/MSA 등 어플리케이션 현대화 및 DevOps Tool 기반 개발 방식 내재화
EMP-714980,2018,21,20,25,통신사 G2 플랫폼 및 UI 5.0 구축,(중형) 50억 이상 ~ 101억 미만,AA,S-16,S-12, , ,미디어/콘텐츠,TRUE,클라우드/PaaS/MSA 등 어플리케이션 현대화 및 DevOps Tool 기반 개발 방식 내재화
EMP-714980,2019,22,20,25,통신사 G2 플랫폼 및 UI 5.0 구축,(중형) 50억 이상 ~ 102억 미만,AA,S-16,S-12, , ,미디어/콘텐츠,TRUE,클라우드/PaaS/MSA 등 어플리케이션 현대화 및 DevOps Tool 기반 개발 방식 내재화
EMP-714980,2020,23,20,25,통신사 G2 플랫폼 및 UI 5.0 구축,(중형) 50억 이상 ~ 103억 미만,AA,S-16,S-12, , ,미디어/콘텐츠,TRUE,클라우드/PaaS/MSA 등 어플리케이션 현대화 및 DevOps Tool 기반 개발 방식 내재화
EMP-714980,2021,24,20,25,통신사 G2 플랫폼 및 UI 5.0 구축,(중형) 50억 이상 ~ 104억 미만,AA,S-16,S-12, , ,미디어/콘텐츠,TRUE,클라우드/PaaS/MSA 등 어플리케이션 현대화 및 DevOps Tool 기반 개발 방식 내재화
EMP-714980,2022,25,20,25,통신사 G2 플랫폼 및 UI 5.0 구축,(중형) 50억 이상 ~ 105억 미만,AA,S-16,S-12, , ,미디어/콘텐츠,TRUE,클라우드/PaaS/MSA 등 어플리케이션 현대화 및 DevOps Tool 기반 개발 방식 내재화
EMP-714980,2023,26,26,28,렌터카회사 차세대 프로젝트,(중형) 50억 이상 ~ 100억 미만,AA,S-16,S-1, , ,유통/물류/서비스,TRUE,퍼블릭 클라우드 환경에서 서비스(어플리케이션) 개발 및 Frontend 기술 스킬 업
EMP-714980,2024,27,26,28,렌터카회사 차세대 프로젝트,(중형) 50억 이상 ~ 101억 미만,AA,S-16,S-1, , ,유통/물류/서비스,TRUE,퍼블릭 클라우드 환경에서 서비스(어플리케이션) 개발 및 Frontend 기술 스킬 업
EMP-714980,2025,28,26,28,렌터카회사 차세대 프로젝트,(중형) 50억 이상 ~ 102억 미만,AA,S-16,S-1, , ,유통/물류/서비스,TRUE,퍼블릭 클라우드 환경에서 서비스(어플리케이션) 개발 및 Frontend 기술 스킬 업
EMP-577655,1995,1,1,4,개발/대학교 중앙도서관 학술정보 시스템 개발,,Front-End Dev.,S-1, , , ,공공,,
EMP-577655,1996,2,1,4,개발/대학교 중앙도서관 학술정보 시스템 개발,,Front-End Dev.,S-1, , , ,공공,,
EMP-577655,1997,3,1,4,개발/대학교 중앙도서관 학술정보 시스템 개발,,Front-End Dev.,S-1, , , ,공공,,
EMP-577655,1998,4,4,7,"SystemAdmin/대학 도서관 시스템, 개발/대학 중앙도서관 학술정보 시스템 개발, SystemAdmin/대학 도서관 시스템",,"Front-End Dev. , Back-End Dev.",S-2,S-1, , ,공공,,
EMP-577655,1999,5,4,7,SystemAdmin/대학 도서관 시스템,,"Front-End Dev. , Back-End Dev.",S-2,S-1, , ,공공,,
EMP-577655,2000,6,4,7,SystemAdmin/대학 도서관 시스템,,"Front-End Dev. , Back-End Dev.",S-2,S-1, , ,공공,,
EMP-577655,2001,7,4,7,"SystemAdmin/대학 도서관 시스템, 고문헌, 석박사 논문 디지털 검색시스템 개발 /대학 전자도서관 시스템 개발",,"Front-End Dev. , Back-End Dev.",S-2,S-1, , ,공공,,
EMP-577655,2002,8,7,10,"고문헌, 석박사 논문 디지털 검색시스템 개발 /대학 전자도서관 시스템 개발",,"Front-End Dev. , Back-End Dev.",S-2,S-1, , ,공공,,
EMP-577655,2003,9,7,10,"고문헌, 석박사 논문 디지털 검색시스템 개발 /대학 전자도서관 시스템 개발",,"Front-End Dev. , Back-End Dev.",S-2,S-1, , ,공공,,
EMP-577655,2004,10,7,10,"고문헌, 석박사 논문 디지털 검색시스템 개발 /대학 전자도서관 시스템 개발, Tuxeso Gateway개발/제1금융권 차세대시스템",,"Front-End Dev. , Back-End Dev.",S-2,S-1, , ,"공공, 은행",,
EMP-577655,2005,11,10,13,Tuxeso Gateway개발/제1금융권 차세대시스템,,Back-End Dev.,S-2, , , ,은행,,
EMP-577655,2006,12,10,13,Tuxeso Gateway개발/제1금융권 차세대시스템,,Back-End Dev.,S-2, , , ,은행,,
EMP-577655,2007,13,13,16,"Non-IT업 및 IT업장비 신호 Application 인터페이스/공항공사 2단계 경비보안 시스템, Tuxeso Gateway개발/제1금융권 차세대시스템",,Back-End Dev.,S-2, , , ,공공,,
EMP-577655,2010,16,16,16,기상위성데이터 처리/천리안 기상위성 영상 처리,,Back-End Dev.,S-2, , , ,공공,,
EMP-577655,2011,17,17,17,"Appication Architect/공공의료 시스템 고도화, Appication Architect/해운회사 차세대",,Application Arch.,S-16, , , ,의료,,
EMP-577655,2012,18,17,18,"Appication Architect/해운회사 차세대, Appication Architect/온라인서점 차세대",,Application Arch.,S-16, , , ,물류,,
EMP-577655,2013,19,18,19,"Appication Architect/온라인서비스 차세대, Appication Architect/제2금융권 생명 OS",,Application Arch.,S-16, , , ,유통,,
EMP-577655,2014,20,19,26,Appication Architect/제2금융권 생명 OS,,Application Arch.,S-16, , , ,보험,,
EMP-577655,2015,21,19,26,Appication Architect/제2금융권 생명 OS,,Application Arch.,S-16, , , ,보험,,
EMP-577655,2016,22,19,26,Appication Architect/제2금융권 생명 OS,,Application Arch.,S-16, , , ,보험,,
EMP-577655,2017,23,19,26,Appication Architect/제2금융권 생명 OS,,Application Arch.,S-16, , , ,보험,,
EMP-577655,2018,24,19,26,Appication Architect/제2금융권 생명 OS,,Application Arch.,S-16, , , ,보험,,
EMP-577655,2019,25,19,26,Appication Architect/제2금융권 생명 OS,,Application Arch.,S-16, , , ,보험,,
EMP-577655,2020,26,26,26,"Appication Architect/제2금융권 생명 EOS 프로젝트​, Appication Architect/제2금융권 생명 OS",,Application Arch.,S-16, , , ,보험,,
EMP-577655,2021,27,26,28,Appication Architect/제2금융권 생명 OS,,Application Arch.,S-16, , , ,보험,,
EMP-577655,2022,28,26,28,Appication Architect/제2금융권 생명 OS,,Application Arch.,S-16, , , ,보험,,
EMP-577655,2023,29,29,29,"AI OCR 인식률 개선/건설공제 고객중심 정보시스템 고도화 사업수행, Application컨설팅/유통 EOS 사전 전환 컨설팅",,Application Arch.,S-16, , , ,"공공, 유통/물류/서비스",,
EMP-577655,2024,30,29,31,"Application컨설팅/유통 EOS 사전 전환 컨설팅, Application Arch./제2금융권 IT 어플리케이션 개발 및 운영 서비스, 제안/신용정보기관 차세대 시스템 구축, Appication Architect/공공기관 지능형 복지 플랫폼",,Application Arch.,S-16, , , ,"유통, 보험, 공공",,
EMP-577655,2025,31,29,31,"Application컨설팅/유통 EOS 사전 전환 컨설팅, Appication Architect/공적연금 지능형 연금복지 플랫폼, Proframe-C Core Dump 이슈해결/공적연금 지능형 연금복지 플랫폼, 제안/제2금융권차세대, 연금마당PorTechnical Arch.l /공적연금 지능형 연금복지 플랫폼",,Application Arch.,S-16, , , ,"유통, 보험, 공공",,
EMP-347988,2003,1,1,19,"통신業 SDN IP장비 구축 및 PMO, 통신業 SDN IP장비 유지보수, 통신業 ITSM 구축 및 운영, 통신業 NW보안장비 구축","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","PM 3년, PL 14년",S-12,S-30,,,통신,,
EMP-347988,2004,2,1,19,"통신業 SDN IP장비 구축 및 PMO, 통신業 SDN IP장비 유지보수, 통신業 ITSM 구축 및 운영, 통신業 NW보안장비 구축","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","PM 3년, PL 14년",S-12,S-30,,,통신,,
EMP-347988,2005,3,1,19,"통신業 SDN IP장비 구축 및 PMO, 통신業 SDN IP장비 유지보수, 통신業 ITSM 구축 및 운영, 통신業 NW보안장비 구축","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","PM 3년, PL 14년",S-12,S-30,,,통신,,
EMP-347988,2006,4,1,19,"통신業 SDN IP장비 구축 및 PMO, 통신業 SDN IP장비 유지보수, 통신業 ITSM 구축 및 운영, 통신業 NW보안장비 구축","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","PM 3년, PL 14년",S-12,S-30,,,통신,,
EMP-347988,2007,5,1,19,"통신業 SDN IP장비 구축 및 PMO, 통신業 SDN IP장비 유지보수, 통신業 ITSM 구축 및 운영, 통신業 NW보안장비 구축","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","PM 3년, PL 14년",S-12,S-30,,,통신,,
EMP-347988,2008,6,1,19,"통신業 SDN IP장비 구축 및 PMO, 통신業 SDN IP장비 유지보수, 통신業 ITSM 구축 및 운영, 통신業 NW보안장비 구축","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","PM 3년, PL 14년",S-12,S-30,P-1,S-15,통신,,
EMP-347988,2009,7,1,19,"통신業 SDN IP장비 구축 및 PMO, 통신業 SDN IP장비 유지보수, 통신業 ITSM 구축 및 운영, 통신業 NW보안장비 구축","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","PM 3년, PL 14년",S-12,S-30,P-1,S-15,통신,,
EMP-347988,2010,8,1,19,"통신業 SDN IP장비 구축 및 PMO, 통신業 SDN IP장비 유지보수, 통신業 ITSM 구축 및 운영, 통신業 NW보안장비 구축","(소형) 20억 미만, (중형) 50억 이상 ~ 100억 미만","PM 3년, PL 14년",S-12,S-30,P-1,S-15,통신,,
